Bioinformatics Analysis of Hsp20 Sequences in Proteobacteria.
('Bioinformatics', 'Bioinformatic', 'NNS', 'B-NP', 'O')
('compare', 'compare', 'VBP', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('Delta', 'Delta', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NNP', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NN', 'I-NP', 'O')
Again, this data highly supports the work performed by Ludwig & Klenk (2001) in that the Alpha, Beta and Gamma subclasses are separated from the Delta and Epsilon subclasses.
('Again,', 'Again,', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('data', 'datum', 'NNS', 'I-NP', 'O')
('highly', 'highly', 'RB', 'B-VP', 'O')
('supports', 'support', 'VBZ', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('work', 'work', 'NN', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('by', 'by', 'IN', 'B-PP', 'O')
('Ludwig', 'Ludwig', 'NNP', 'B-NP', 'O')
('&', '&', 'CC', 'I-NP', 'O')
('Klenk', 'Klenk', 'NNP', 'I-NP', 'O')
('(2001)', '(2001)', 'LS', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('that', 'that', 'IN', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Alpha,', 'Alpha,', 'NNP', 'I-NP', 'O')
('Beta', 'Beta', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Gamma', 'Gamma', 'NN', 'B-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('separated', 'separate', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Delta', 'Delta', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilon', 'Epsilon', 'NNP', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NN', 'I-NP', 'O')
In addition, it is becoming highly apparent that the Hsp20 heat shock proteins are divergent between the subclass of the Proteobacteria yet they all share a common ancestor.
('In', 'In', 'IN', 'B-PP', 'O')
('addition,', 'addition,', 'NN', 'B-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('becoming', 'become', 'VBG', 'I-VP', 'O')
('highly', 'highly', 'RB', 'B-ADJP', 'O')
('apparent', 'apparent', 'JJ', 'I-ADJP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('heat', 'heat', 'NN', 'I-NP', 'I-protein')
('shock', 'shock', 'NN', 'I-NP', 'I-protein')
('proteins', 'protein', 'NNS', 'I-NP', 'I-protein')
('are', 'be', 'VBP', 'B-VP', 'O')
('divergent', 'divergent', 'JJ', 'B-ADJP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subclass', 'subclass', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNP', 'I-NP', 'O')
('yet', 'yet', 'RB', 'B-ADVP', 'O')
('they', 'they', 'PRP', 'B-NP', 'O')
('all', 'all', 'DT', 'B-NP', 'O')
('share', 'share', 'VBP', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor.', 'ancestor.', 'NN', 'I-NP', 'O')
Dot-plot analyses performed between the five subclasses either did not result in any co-linearity or there were several sequence breaks present in the comparison.
('Dot-plot', 'Dot-plot', 'JJ', 'B-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('either', 'either', 'CC', 'O', 'O')
('did', 'do', 'VBD', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('result', 'result', 'VB', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('co-linearity', 'co-linearity', 'NN', 'I-NP', 'O')
('or', 'or', 'CC', 'O', 'O')
('there', 'there', 'EX', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('breaks', 'break', 'NNS', 'I-NP', 'O')
('present', 'present', 'JJ', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('comparison.', 'comparison.', 'NN', 'I-NP', 'O')
The Dot-plot comparison performed between Gammaproteobacteria and Alphaproteobacteria revealed some sequence similarity with several sequence breaks.
('The', 'The', 'DT', 'B-NP', 'O')
('Dot-plot', 'Dot-plot', 'JJ', 'I-NP', 'O')
('comparison', 'comparison', 'NN', 'I-NP', 'O')
('performed', 'perform', 'VBN', 'B-VP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNP', 'I-NP', 'O')
('revealed', 'reveal', 'VBD', 'B-VP', 'O')
('some', 'some', 'DT', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('similarity', 'similarity', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('breaks.', 'breaks.', 'NN', 'I-NP', 'O')
Despite the sequence breaks, it appears that Alphaproteobacteria and Gammaproteobacteria share a more recent last common ancestor than any of the other five subclasses.
('Despite', 'Despite', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('breaks,', 'breaks,', 'NN', 'I-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('appears', 'appear', 'VBZ', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NNP', 'I-NP', 'O')
('share', 'share', 'VBP', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('more', 'more', 'RBR', 'I-NP', 'O')
('recent', 'recent', 'JJ', 'I-NP', 'O')
('last', 'last', 'JJ', 'I-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor', 'ancestor', 'NN', 'I-NP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NNS', 'I-NP', 'O')
The phylogenetic tree clearly supports the distinctions of Hsp20, among the five subclasses; this is evident from the multiple sequence alignments and the Dotplot comparisons as well.
('The', 'The', 'DT', 'B-NP', 'O')
('phylogenetic', 'phylogenetic', 'JJ', 'I-NP', 'O')
('tree', 'tree', 'NN', 'I-NP', 'O')
('clearly', 'clearly', 'RB', 'B-VP', 'O')
('supports', 'support', 'VBZ', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('distinctions', 'distinction', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Hsp20,', 'Hsp20,', 'NN', 'B-NP', 'B-protein')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses;', 'subclasses;', 'NN', 'I-NP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('evident', 'evident', 'JJ', 'B-ADJP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('multiple', 'multiple', 'JJ', 'I-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('alignments', 'alignment', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Dotplot', 'Dotplot', 'NNP', 'I-NP', 'O')
('comparisons', 'comparison', 'NNS', 'I-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('well.', 'well.', 'NN', 'B-NP', 'O')
There is a clear separation of Betaproteobacteria from the rest of the subclasses and but not among the subclass itself.
('There', 'There', 'EX', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('clear', 'clear', 'JJ', 'I-NP', 'O')
('separation', 'separation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Betaproteobacteria', 'Betaproteobacteria', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('rest', 'rest', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('but', 'but', 'CC', 'B-PP', 'O')
('not', 'not', 'RB', 'B-PP', 'O')
('among', 'among', 'IN', 'I-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subclass', 'subclass', 'NN', 'I-NP', 'O')
('itself.', 'itself.', 'NN', 'I-NP', 'O')
This suggests that Hsp20 in Betaproteobacteria evolved separately from the other four subclasses.
('This', 'This', 'DT', 'B-NP', 'O')
('suggests', 'suggest', 'VBZ', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('Betaproteobacteria', 'Betaproteobacteria', 'NNS', 'B-NP', 'O')
('evolved', 'evolve', 'VBN', 'B-VP', 'O')
('separately', 'separately', 'RB', 'B-ADVP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('four', 'four', 'CD', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NNS', 'I-NP', 'O')
It is then possible to hypothesize that Betaproteobacteria was the first of the five subclasses of Proteobacteria to have evolved.
('It', 'It', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('then', 'then', 'RB', 'B-ADVP', 'O')
('possible', 'possible', 'JJ', 'B-ADJP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('hypothesize', 'hypothesize', 'VB', 'I-VP', 'O')
('that', 'that', 'DT', 'B-NP', 'O')
('Betaproteobacteria', 'Betaproteobacteria', 'NNP', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('first', 'first', 'JJ', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNP', 'B-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('have', 'have', 'VB', 'I-VP', 'O')
('evolved.', 'evolved.', 'NN', 'B-NP', 'O')
In addition, the Gammaproteobacteria and the Alphaproteobacteria clades are joined together with a bootstrap value between them of 100.
('In', 'In', 'IN', 'B-PP', 'O')
('addition,', 'addition,', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNP', 'I-NP', 'O')
('clades', 'clade', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('joined', 'join', 'VBN', 'I-VP', 'O')
('together', 'together', 'RB', 'B-ADVP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('bootstrap', 'bootstrap', 'NN', 'I-NP', 'O')
('value', 'value', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('them', 'them', 'PRP', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('100.', '100.', 'CD', 'B-NP', 'O')
The grouping of Alphaproteobacteria with Gammaproteobacteria is consistent with the near equal multiple sequence alignment conservation that was observed and the Dotplot comparison between the two subclasses, suggesting that the Hsp20 heat shock proteins among Alphaproteobacteria and Gammaproteobacteria share a more recent last common ancestor than do any of the other subclasses.
('The', 'The', 'DT', 'B-NP', 'O')
('grouping', 'grouping', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NN', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('consistent', 'consistent', 'JJ', 'B-ADJP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('near', 'near', 'JJ', 'I-NP', 'O')
('equal', 'equal', 'JJ', 'I-NP', 'O')
('multiple', 'multiple', 'JJ', 'I-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('alignment', 'alignment', 'NN', 'I-NP', 'O')
('conservation', 'conservation', 'NN', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('observed', 'observe', 'VBN', 'I-VP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Dotplot', 'Dotplot', 'NNP', 'I-NP', 'O')
('comparison', 'comparison', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('subclasses,', 'subclasses,', 'NN', 'I-NP', 'O')
('suggesting', 'suggest', 'VBG', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('heat', 'heat', 'NN', 'I-NP', 'I-protein')
('shock', 'shock', 'NN', 'I-NP', 'I-protein')
('proteins', 'protein', 'NNS', 'I-NP', 'I-protein')
('among', 'among', 'IN', 'B-PP', 'O')
('Alphaproteobacteria', 'Alphaproteobacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Gammaproteobacteria', 'Gammaproteobacteria', 'NNP', 'I-NP', 'O')
('share', 'share', 'VBP', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('more', 'more', 'RBR', 'I-NP', 'O')
('recent', 'recent', 'JJ', 'I-NP', 'O')
('last', 'last', 'JJ', 'I-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor', 'ancestor', 'NN', 'I-NP', 'O')
('than', 'than', 'IN', 'B-SBAR', 'O')
('do', 'do', 'VB', 'B-VP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NN', 'I-NP', 'O')
In addition, the grouping of Deltaproteobacteria and Epsilonproteobacteria suggests that Hsp20 heat shock proteins among these two subclasses share a more recent common ancestor than they do with any of other Proteobacteria subclasses.
('In', 'In', 'IN', 'B-PP', 'O')
('addition,', 'addition,', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('grouping', 'grouping', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Deltaproteobacteria', 'Deltaproteobacteria', 'NNP', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Epsilonproteobacteria', 'Epsilonproteobacteria', 'NNP', 'I-NP', 'O')
('suggests', 'suggest', 'VBZ', 'B-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('heat', 'heat', 'NN', 'I-NP', 'O')
('shock', 'shock', 'NN', 'I-NP', 'O')
('proteins', 'protein', 'NNS', 'I-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('share', 'share', 'VBP', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('more', 'more', 'RBR', 'I-NP', 'O')
('recent', 'recent', 'JJ', 'I-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor', 'ancestor', 'NN', 'I-NP', 'O')
('than', 'than', 'IN', 'B-SBAR', 'O')
('they', 'they', 'PRP', 'B-NP', 'O')
('do', 'do', 'VBP', 'B-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('other', 'other', 'JJ', 'B-NP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNS', 'I-NP', 'O')
('subclasses.', 'subclasses.', 'NNS', 'I-NP', 'O')
In spite of the separation of the subclass clades among each other, the separation of Hsp20 between the subclasses is consistent with the Dotplot comparisons.
('In', 'In', 'IN', 'B-PP', 'O')
('spite', 'spite', 'NN', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('separation', 'separation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subclass', 'subclass', 'NN', 'I-NP', 'O')
('clades', 'clade', 'NNS', 'I-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('each', 'each', 'DT', 'B-NP', 'O')
('other,', 'other,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('separation', 'separation', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('consistent', 'consistent', 'JJ', 'B-ADJP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Dotplot', 'Dotplot', 'NNP', 'I-NP', 'O')
('comparisons.', 'comparisons.', 'NN', 'I-NP', 'O')
This strongly suggests that Hsp20 evolved separately within the five subclasses to adapt to the needs of the particular subclass.
('This', 'This', 'DT', 'B-NP', 'O')
('strongly', 'strongly', 'RB', 'B-VP', 'O')
('suggests', 'suggest', 'VBZ', 'I-VP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('evolved', 'evolve', 'VBD', 'B-VP', 'O')
('separately', 'separately', 'RB', 'B-ADVP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('adapt', 'adapt', 'VB', 'I-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('needs', 'need', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('particular', 'particular', 'JJ', 'I-NP', 'O')
('subclass.', 'subclass.', 'NN', 'I-NP', 'O')
Furthermore, analysis of proteobacterial and nonproteobacterial sequences corroborated the possible common ancestry of proteobacterial Hsp20 proteins by producing unique clades.
('Furthermore,', 'Furthermore,', 'NN', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteobacterial', 'proteobacterial', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('nonproteobacterial', 'nonproteobacterial', 'JJ', 'I-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('corroborated', 'corroborate', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('possible', 'possible', 'JJ', 'I-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestry', 'ancestry', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('proteobacterial', 'proteobacterial', 'JJ', 'B-NP', 'B-protein')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'I-protein')
('proteins', 'protein', 'NNS', 'I-NP', 'I-protein')
('by', 'by', 'IN', 'B-PP', 'O')
('producing', 'produce', 'VBG', 'B-VP', 'O')
('unique', 'unique', 'JJ', 'B-NP', 'O')
('clades.', 'clades.', 'NNS', 'I-NP', 'O')
It is clear that Hsp20 plays an important role among Proteobacteria from the fact that it is not only present in several strains of Proteobacteria but also that the Hsp20 protein sequences are highly conserved among the five subclasses of Proteobacteria.
('It', 'It', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('clear', 'clear', 'JJ', 'B-ADJP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('plays', 'play', 'VBZ', 'B-VP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('important', 'important', 'JJ', 'I-NP', 'O')
('role', 'role', 'NN', 'I-NP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNS', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('fact', 'fact', 'NN', 'I-NP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('not', 'not', 'RB', 'O', 'O')
('only', 'only', 'RB', 'B-ADJP', 'O')
('present', 'present', 'JJ', 'I-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('several', 'several', 'JJ', 'B-NP', 'O')
('strains', 'strain', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria', 'Proteobacteria', 'NNS', 'B-NP', 'O')
('but', 'but', 'CC', 'B-CONJP', 'O')
('also', 'also', 'RB', 'I-CONJP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'B-protein')
('protein', 'protein', 'NN', 'I-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('highly', 'highly', 'RB', 'I-VP', 'O')
('conserved', 'conserve', 'VBN', 'I-VP', 'O')
('among', 'among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria.', 'Proteobacteria.', 'NNP', 'B-NP', 'O')
In addition, it is evident that Hsp20 shares a common ancestor within and between the five subclasses of Proteobacteria.
('In', 'In', 'IN', 'B-PP', 'O')
('addition,', 'addition,', 'NN', 'B-NP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('evident', 'evident', 'JJ', 'B-ADJP', 'O')
('that', 'that', 'IN', 'B-SBAR', 'O')
('Hsp20', 'Hsp20', 'NN', 'B-NP', 'B-protein')
('shares', 'share', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('common', 'common', 'JJ', 'I-NP', 'O')
('ancestor', 'ancestor', 'NN', 'I-NP', 'O')
('within', 'within', 'IN', 'B-PP', 'O')
('and', 'and', 'CC', 'I-PP', 'O')
('between', 'between', 'IN', 'I-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('five', 'five', 'CD', 'I-NP', 'O')
('subclasses', 'subclass', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Proteobacteria.', 'Proteobacteria.', 'NNP', 'B-NP', 'O')
However, it is unclear at this point what the last common ancestor among Proteobacteria Hsp20 heat shock proteins was and therefore further research is needed to answer vital questions in this regard.
('However,', 'However,', 'WRB', 'B-ADVP', 'O')
('it', 'it', 'PRP', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('unclear', 'unclear', 'JJ', 'B-ADJP', 'O')
('at', 'at', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('point', 'point', 'NN', 'I-NP', 'O')
('what', 'what', 'WP', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('last', 'last', 'JJ', 'I-NP', 'B-protein')
('common', 'common', 'JJ', 'I-NP', 'I-protein')
('ancestor', 'ancestor', 'NN', 'I-NP', 'I-protein')
('among', 'among', 'IN', 'B-PP', 'I-protein')
('Proteobacteria', 'Proteobacteria', 'NNP', 'B-NP', 'I-protein')
('Hsp20', 'Hsp20', 'NN', 'I-NP', 'I-protein')
('heat', 'heat', 'NN', 'I-NP', 'I-protein')
('shock', 'shock', 'NN', 'I-NP', 'I-protein')
('proteins', 'protein', 'NNS', 'I-NP', 'I-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('and', 'and', 'CC', 'O', 'O')
('therefore', 'therefore', 'RB', 'B-ADVP', 'O')
('further', 'further', 'JJ', 'B-NP', 'O')
('research', 'research', 'NN', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('needed', 'need', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'I-VP', 'O')
('answer', 'answer', 'VB', 'I-VP', 'O')
('vital', 'vital', 'JJ', 'B-NP', 'O')
('questions', 'question', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('regard.', 'regard.', 'NN', 'I-NP', 'O')
Our future work may focus on finding a link between Hsp20 in Proteobacteria and Hsp20 in the rest of the bacteria phylum, or going even farther, and finding a relation among Archaeabacteria and Eukaryotes.
('Our', 'Our', 'PRP$', 'B-NP', 'O')
