Computational Analysis of Neighboring Genes on  Arabidopsis thaliana Chromosomes 4 and 5:  Their Genomic Association as Functional Subunits  The genes related to specific events or pathways in bacteria are frequently localized proximate to the  genome of their neighbors, as with the structures known as operon, but eukaryotic genes seem to be independent of their neighbors, and are dispersed randomly throughout genomes.
('Computational', 'Computational', 'JJ', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genomic', 'genomic', 'JJ', 'I-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('significance.', 'significance.', 'NN', 'I-NP', 'O')
Additionally,    more    analyses    on    the    link between    the    higher-order    chromatin    structure,    and    the gene clustering on the genome, should be addressed to prove this relationship.
('Additionally,', 'Additionally,', 'IN', 'B-PP', 'O')
('more', 'more', 'JJR', 'B-NP', 'O')
('analyses', 'analysis', 'NNS', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('link', 'link', 'NN', 'I-NP', 'O')
('between', 'between', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('higher-order', 'higher-ord', 'JJR', 'I-NP', 'O')
('chromatin', 'chromatin', 'NN', 'I-NP', 'B-DNA')
('structure,', 'structure,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('clustering', 'cluster', 'VBG', 'B-VP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genome,', 'genome,', 'NN', 'I-NP', 'O')
('should', 'should', 'MD', 'B-VP', 'O')
('be', 'be', 'VB', 'I-VP', 'O')
('addressed', 'address', 'VBN', 'I-VP', 'O')
('to', 'to', 'TO', 'B-VP', 'O')
('prove', 'prove', 'VB', 'I-VP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('relationship.', 'relationship.', 'NN', 'I-NP', 'O')
Despite the inadequacy of the annotation information, this    study    has    shown    the    significant    association    of neighboring genes with identical function sub-categories on chromosomes 4 and 5 of the Arabidopsis thaliana genome.
('Despite', 'Despite', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('inadequacy', 'inadequacy', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('annotation', 'annotation', 'NN', 'I-NP', 'O')
('information,', 'information,', 'NN', 'I-NP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study', 'study', 'NN', 'I-NP', 'O')
('has', 'have', 'VBZ', 'B-VP', 'O')
('shown', 'show', 'VBN', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('significant', 'significant', 'JJ', 'I-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('neighboring', 'neighbor', 'VBG', 'B-NP', 'O')
('genes', 'gene', 'NNS', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('identical', 'identical', 'JJ', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('sub-categories', 'sub-category', 'NNS', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'I-NP', 'O')
('thaliana', 'thaliana', 'IN', 'B-PP', 'O')
('genome.', 'genome.', 'NN', 'B-NP', 'O')
Using all the information on genome annotation from large- scale functional genomics, the application of this strategy will     reveal     detailed     and     unbiased     results,     which complement experimental knowledge.
('Using', 'Use', 'VBG', 'B-VP', 'O')
('all', 'all', 'PDT', 'B-NP', 'O')
('the', 'the', 'DT', 'I-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('genome', 'genome', 'NN', 'B-NP', 'O')
('annotation', 'annotation', 'NN', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('large-', 'large-', 'JJ', 'B-NP', 'O')
('scale', 'scale', 'NN', 'I-NP', 'O')
('functional', 'functional', 'JJ', 'I-NP', 'O')
('genomics,', 'genomics,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('application', 'application', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('strategy', 'strategy', 'NN', 'I-NP', 'O')
('will', 'will', 'MD', 'B-VP', 'O')
('reveal', 'reveal', 'VB', 'I-VP', 'O')
('detailed', 'detailed', 'JJ', 'B-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('unbiased', 'unbiased', 'JJ', 'I-NP', 'O')
('results,', 'results,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('complement', 'complement', 'NN', 'I-NP', 'O')
('experimental', 'experimental', 'JJ', 'I-NP', 'O')
('knowledge.', 'knowledge.', 'NN', 'I-NP', 'O')
Among    five    chromosomes    of    Arabidopsis    thaliana    we selected the chromosome 4 and 5 as the subject for analysis, as they are richer in annotation than the other three.
('Among', 'Among', 'IN', 'B-PP', 'O')
('five', 'five', 'CD', 'B-NP', 'O')
('chromosomes', 'chromosome', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana', 'thaliana', 'IN', 'B-ADVP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('selected', 'select', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('chromosome', 'chromosome', 'NN', 'I-NP', 'B-DNA')
('4', '4', 'CD', 'I-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('as', 'as', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subject', 'subject', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('analysis,', 'analysis,', 'NN', 'B-NP', 'O')
('as', 'as', 'IN', 'B-SBAR', 'O')
('they', 'they', 'PRP', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('richer', 'rich', 'JJR', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('annotation', 'annotation', 'NN', 'B-NP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('other', 'other', 'JJ', 'I-NP', 'O')
('three.', 'three.', 'CD', 'I-NP', 'O')
The complete sequences of the two chromosomeswere     retrieved     from     the     GenBank     (Accession     No.
('The', 'The', 'DT', 'B-NP', 'O')
('complete', 'complete', 'JJ', 'I-NP', 'O')
('sequences', 'sequence', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('chromosomes', 'chromosome', 'NNS', 'I-NP', 'B-DNA')
('were', 'be', 'VBD', 'B-VP', 'O')
('retrieved', 'retrieve', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GenBank', 'GenBank', 'NNP', 'I-NP', 'O')
('(Accession', '(Accession', 'NNP', 'I-NP', 'O')
('No.', 'No.', 'NNP', 'I-NP', 'O')
NC_003075.1 and NC_003076.2), and the function annotation information was retrieved from the Munich Information of Protein Sequences website (MIPS; http://mips.gsf.de/cgi-bin/proj/thal/search_funcat ).
('NC_003075.1', 'NC_003075.1', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('NC_003076.2),', 'NC_003076.2),', 'NN', 'I-NP', 'B-protein')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('annotation', 'annotation', 'NN', 'I-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('retrieved', 'retrieve', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Munich', 'Munich', 'NNP', 'I-NP', 'O')
('Information', 'Information', 'NNP', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Protein', 'Protein', 'NN', 'B-NP', 'B-DNA')
('Sequences', 'Sequence', 'NNS', 'I-NP', 'I-DNA')
('website', 'website', 'VBP', 'B-VP', 'O')
('(MIPS;', '(MIPS;', 'NN', 'B-NP', 'B-protein')
('http://mips.gsf.de/cgi-bin/proj/thal/search_funcat', 'http://mips.gsf.de/cgi-bin/proj/thal/search_funcat', 'NN', 'I-NP', 'I-protein')
(').', ').', '.', 'O', 'O')
From the GenBank flatfile, the features describing the sequence position and Arabidopsis Genome Initiative (AGI) code were extracted, and the AGI code linked to the annotation information and function category code from MIPS, such as enzyme category (EC) code.
('From', 'From', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GenBank', 'GenBank', 'NNP', 'I-NP', 'O')
('flatfile,', 'flatfile,', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('features', 'feature', 'NNS', 'I-NP', 'O')
('describing', 'describe', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('sequence', 'sequence', 'NN', 'I-NP', 'O')
('position', 'position', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('Arabidopsis', 'Arabidopsis', 'NN', 'I-NP', 'O')
('Genome', 'Genome', 'NN', 'I-NP', 'O')
('Initiative', 'Initiative', 'JJ', 'I-NP', 'O')
('(AGI)', '(AGI)', 'NN', 'I-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('extracted,', 'extracted,', 'NN', 'B-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('AGI', 'AGI', 'NN', 'I-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('linked', 'link', 'VBN', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('annotation', 'annotation', 'NN', 'I-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('MIPS,', 'MIPS,', 'NN', 'B-NP', 'B-protein')
('such', 'such', 'JJ', 'B-PP', 'O')
('as', 'as', 'IN', 'I-PP', 'O')
('enzyme', 'enzyme', 'NN', 'B-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('(EC)', '(EC)', 'NN', 'I-NP', 'O')
('code.', 'code.', 'NN', 'I-NP', 'O')
We used the function category codes, which subdivided 109 sub-categories from nineteen larger primary categories, including one additional customized category not found in the MAtDB,’ which was assigned the code 00’.
('We', 'We', 'PRP', 'B-NP', 'O')
('used', 'use', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('codes,', 'codes,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('subdivided', 'subdivide', 'VBD', 'B-VP', 'O')
('109', '109', 'CD', 'B-NP', 'O')
('sub-categories', 'sub-category', 'NNS', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('nineteen', 'nineteen', 'CD', 'B-NP', 'O')
('larger', 'large', 'JJR', 'I-NP', 'O')
('primary', 'primary', 'JJ', 'I-NP', 'O')
('categories,', 'categories,', 'NN', 'I-NP', 'O')
('including', 'include', 'VBG', 'B-PP', 'O')
('one', 'one', 'CD', 'B-NP', 'O')
('additional', 'additional', 'JJ', 'I-NP', 'O')
('customized', 'customize', 'VBN', 'I-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('not', 'not', 'RB', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('MAtDB,’', 'MAtDB,’', 'NN', 'I-NP', 'B-protein')
('which', 'which', 'WDT', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('assigned', 'assign', 'VBN', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('00’.', '00’.', '.', 'O', 'O')
This information was saved in the form of a dictionary using an in-house program.
('This', 'This', 'DT', 'B-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('saved', 'save', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('form', 'form', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('dictionary', 'dictionary', 'NN', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('in-house', 'in-house', 'NN', 'I-NP', 'O')
('program.', 'program.', 'NN', 'I-NP', 'O')
Pairs    of    two    consecutive    genes    were    collected    from chromosomes 4 and 5 of Arabidopsis thaliana, and we refer to them as bigram in this study.
('Pairs', 'Pair', 'NNS', 'B-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('two', 'two', 'CD', 'B-NP', 'O')
('consecutive', 'consecutive', 'JJ', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('were', 'be', 'VBD', 'B-VP', 'O')
('collected', 'collect', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('chromosomes', 'chromosome', 'NNS', 'B-NP', 'B-DNA')
('4', '4', 'CD', 'B-NP', 'I-DNA')
('and', 'and', 'CC', 'I-NP', 'O')
('5', '5', 'CD', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana,', 'thaliana,', 'IN', 'B-ADVP', 'O')
('and', 'and', 'CC', 'O', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('refer', 'refer', 'VBP', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('them', 'them', 'PRP', 'B-NP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('bigram', 'bigram', 'NN', 'B-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study.', 'study.', 'NN', 'I-NP', 'O')
Using similar strategy, three consecutive genes were collected, which we called trigrams.
('Using', 'Use', 'VBG', 'B-VP', 'O')
('similar', 'similar', 'JJ', 'B-NP', 'O')
('strategy,', 'strategy,', 'NN', 'I-NP', 'O')
('three', 'three', 'CD', 'I-NP', 'O')
('consecutive', 'consecutive', 'JJ', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('were', 'be', 'VBD', 'B-VP', 'O')
('collected,', 'collected,', 'NN', 'B-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('called', 'call', 'VBD', 'B-VP', 'O')
('trigrams.', 'trigrams.', 'RB', 'B-ADVP', 'O')
All the bigrams and trigrams were extracted from each frame according to their starting point.
('All', 'All', 'PDT', 'B-NP', 'O')
('the', 'the', 'DT', 'I-NP', 'O')
('bigrams', 'bigram', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('trigrams', 'trigram', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('extracted', 'extract', 'VBN', 'I-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('each', 'each', 'DT', 'B-NP', 'O')
('frame', 'frame', 'NN', 'I-NP', 'O')
('according', 'accord', 'VBG', 'B-PP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('their', 'their', 'PRP$', 'B-NP', 'O')
('starting', 'start', 'VBG', 'I-NP', 'O')
('point.', 'point.', 'NN', 'I-NP', 'O')
For example, bigrams from frame 1 were composed of the first-second, third-fourth, and so on, but those from frame 2 were composed of the second-third, fourth-fifth, and so on.
('For', 'For', 'IN', 'B-PP', 'O')
('example,', 'example,', 'NN', 'B-NP', 'O')
('bigrams', 'bigram', 'NNS', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('frame', 'frame', 'NN', 'B-NP', 'O')
('1', '1', 'CD', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('composed', 'compose', 'VBN', 'I-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('first-second,', 'first-second,', 'JJ', 'I-NP', 'O')
('third-fourth,', 'third-fourth,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('so', 'so', 'RB', 'B-ADVP', 'O')
('on,', 'on,', 'IN', 'B-ADVP', 'O')
('but', 'but', 'CC', 'O', 'O')
('those', 'those', 'DT', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('frame', 'frame', 'NN', 'B-NP', 'O')
('2', '2', 'CD', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('composed', 'compose', 'VBN', 'I-VP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('second-third,', 'second-third,', 'JJ', 'I-NP', 'O')
('fourth-fifth,', 'fourth-fifth,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('so', 'so', 'RB', 'B-ADVP', 'O')
('on.', 'on.', 'RB', 'I-ADVP', 'O')
We mapped function category code for the genes in the bigram and trigram using AGI code-function category code linking    dictionary,    then    sorted    them    according    to    the number of function codes, and collected the ones not containing any’ 98: Classification not yet clear-cut', 99:Unclassified proteins , or 00: Not found in MAtDB .
('We', 'We', 'PRP', 'B-NP', 'O')
('mapped', 'map', 'VBD', 'B-VP', 'O')
('function', 'function', 'NN', 'B-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genes', 'gene', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('bigram', 'bigram', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('trigram', 'trigram', 'NN', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('AGI', 'AGI', 'NN', 'B-NP', 'O')
('code-function', 'code-function', 'NN', 'I-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('code', 'code', 'NN', 'I-NP', 'O')
('linking', 'link', 'VBG', 'B-VP', 'O')
('dictionary,', 'dictionary,', 'NN', 'B-NP', 'O')
('then', 'then', 'RB', 'B-ADVP', 'O')
('sorted', 'sort', 'VBD', 'B-VP', 'O')
('them', 'them', 'PRP', 'B-NP', 'O')
('according', 'accord', 'VBG', 'B-PP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('number', 'number', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('function', 'function', 'NN', 'B-NP', 'O')
('codes,', 'codes,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('collected', 'collect', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('ones', 'one', 'NNS', 'I-NP', 'O')
('not', 'not', 'RB', 'B-VP', 'O')
('containing', 'contain', 'VBG', 'I-VP', 'O')
('any’', 'any’', 'RB', 'B-ADVP', 'O')
('98:', '98:', 'CD', 'B-NP', 'O')
('Classification', 'Classification', 'NN', 'I-NP', 'O')
('not', 'not', 'RB', 'B-NP', 'O')
('yet', 'yet', 'RB', 'I-NP', 'O')
("clear-cut',", "clear-cut',", 'JJ', 'I-NP', 'O')
('99:', '99:', 'CD', 'I-NP', 'O')
('Unclassified', 'Unclassified', 'JJ', 'I-NP', 'O')
('proteins', 'protein', 'NNS', 'I-NP', 'O')
(',', ',', ',', 'O', 'O')
('or', 'or', 'CC', 'O', 'O')
('00:', '00:', 'CD', 'B-NP', 'O')
('Not', 'Not', 'RB', 'B-VP', 'O')
('found', 'find', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('MAtDB', 'MAtDB', 'NN', 'B-NP', 'B-protein')
('.', '.', '.', 'O', 'O')
The bigrams and trigrams having an identical function sub­ category were counted.
('The', 'The', 'DT', 'B-NP', 'O')
('bigrams', 'bigram', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('trigrams', 'trigram', 'NNS', 'I-NP', 'O')
('having', 'have', 'VBG', 'B-VP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('identical', 'identical', 'JJ', 'I-NP', 'O')
('function', 'function', 'NN', 'I-NP', 'O')
('sub\xad', 'sub\xad', 'NN', 'I-NP', 'O')
('category', 'category', 'NN', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('counted.', 'counted.', 'VBN', 'I-VP', 'O')
For the extraction of S/MAR motif weight matrices, we used S/MARt DB Professional 2.1 (Biobase GmbH, Germany; Release date: Jan. 21, 2002).
('For', 'For', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('extraction', 'extraction', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('S/MAR', 'S/MAR', 'NN', 'B-NP', 'B-protein')
('motif', 'motif', 'NN', 'I-NP', 'I-protein')
('weight', 'weight', 'NN', 'I-NP', 'O')
('matrices,', 'matrices,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('used', 'use', 'VBD', 'B-VP', 'O')
('S/MARt', 'S/MARt', 'NNP', 'B-NP', 'O')
('DB', 'DB', 'NNP', 'I-NP', 'O')
('Professional', 'Professional', 'NNP', 'I-NP', 'O')
('2.1', '2.1', 'CD', 'I-NP', 'O')
('(Biobase', '(Biobase', 'NNP', 'I-NP', 'O')
('GmbH,', 'GmbH,', 'NNP', 'I-NP', 'O')
('Germany;', 'Germany;', 'NNP', 'I-NP', 'O')
('Release', 'Release', 'NNP', 'I-NP', 'O')
('date:', 'date:', 'DT', 'B-NP', 'O')
('Jan.', 'Jan.', 'NNP', 'I-NP', 'O')
('21,', '21,', 'CD', 'I-NP', 'O')
('2002).', '2002).', 'CD', 'I-NP', 'O')
We collected 55entries corresponding to dicotyledonous plants, including 13 from Arabidopsis thaliana, from a total of 377 entries, and made them the subject for extracting the pattern of the 16-bp AWWRTAANNWWGNNNC and 8-bp AATAAYAA sequences, which were reported as the MAR/SAR recognition signature, (MRS)-1 and MRS-2, respectively (Van Drunen and Van Driel et al., 1999).
('We', 'We', 'PRP', 'B-NP', 'O')
('collected', 'collect', 'VBD', 'B-VP', 'O')
('55', '55', 'CD', 'B-NP', 'O')
('entries', 'entry', 'NNS', 'I-NP', 'O')
('corresponding', 'correspond', 'VBG', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('dicotyledonous', 'dicotyledonous', 'JJ', 'B-NP', 'O')
('plants,', 'plants,', 'NN', 'I-NP', 'O')
('including', 'include', 'VBG', 'B-PP', 'O')
('13', '13', 'CD', 'B-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('Arabidopsis', 'Arabidopsis', 'NNP', 'B-NP', 'O')
('thaliana,', 'thaliana,', 'IN', 'B-ADVP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('total', 'total', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('377', '377', 'CD', 'B-NP', 'O')
('entries,', 'entries,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('made', 'make', 'VBD', 'B-VP', 'O')
('them', 'them', 'PRP', 'B-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('subject', 'subject', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('extracting', 'extract', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('pattern', 'pattern', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('16-bp', '16-bp', 'JJ', 'I-NP', 'O')
('AWWRTAANNWWGNNNC', 'AWWRTAANNWWGNNNC', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('8-bp', '8-bp', 'JJ', 'B-NP', 'O')
('AATAAYAA', 'AATAAYAA', 'NN', 'I-NP', 'O')
('sequences,', 'sequences,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('reported', 'report', 'VBN', 'I-VP', 'O')
('as', 'as', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('MAR/SAR', 'MAR/SAR', 'NN', 'I-NP', 'O')
('recognition', 'recognition', 'NN', 'I-NP', 'O')
('signature,', 'signature,', 'NN', 'I-NP', 'O')
('(MRS)-1', '(MRS)-1', 'NN', 'I-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('MRS-2,', 'MRS-2,', 'NN', 'I-NP', 'B-protein')
('respectively', 'respectively', 'RB', 'B-ADVP', 'O')
('(Van', '(Van', 'NNP', 'B-NP', 'O')
('Drunen', 'Drunen', 'NNP', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('Van', 'Van', 'NNP', 'B-NP', 'O')
('Driel', 'Driel', 'NNP', 'I-NP', 'O')
('et', 'et', 'NN', 'I-NP', 'O')
('al.,', 'al.,', 'IN', 'B-PP', 'O')
('1999).', '1999).', 'CD', 'B-NP', 'O')
The MRS-1 and MRS-2 matching sequences were extracted using the MATCH™ program of TRANSFAC Professional 6.2 (Biobase GmbH, Germany), with a default motif core similarity of 75%.
('The', 'The', 'DT', 'B-NP', 'O')
('MRS-1', 'MRS-1', 'NN', 'I-NP', 'B-DNA')
('and', 'and', 'CC', 'I-NP', 'I-DNA')
('MRS-2', 'MRS-2', 'NN', 'I-NP', 'I-DNA')
('matching', 'matching', 'NN', 'I-NP', 'I-DNA')
('sequences', 'sequence', 'NNS', 'I-NP', 'I-DNA')
('were', 'be', 'VBD', 'B-VP', 'O')
('extracted', 'extract', 'VBN', 'I-VP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
